,Date,Bitcoin Difficulty,Ethereum Difficulty,Ripple Difficulty,Bitcoin Hashrate,Ethereum Hashrate,Ripple Hashrate,Bitcoin Mining Prob,Ethereum Mining Prob,Ripple Mining Prob,Bitcoin Avg. Transaction Value,Ethereum Avg. Transaction Value,Ripple Avg. Transaction Value,Bitcoin No. of Transactions,Ethereum No. of Transactions,Ripple No. of Transactions,Bitcoin Avg. Transaction Fee,Ethereum Avg. Transaction Fee,Ripple Avg. Transaction Fee
3341,2018-02-26,28.732091669396315,35.64751501858269,15.43255347887442,44.54581962265797,33.14233326384696,32.57946782511358,-14.026231589279927,-2.562651998412853,-3.776618368421943,10.714195521835219,7.966239776559467,9.616538544660177,12.13529067455876,13.510957636351785,10.643518318994923,0.9017860456712733,-0.44941699563734716,-0.8770700187208739
3342,2018-02-27,28.732091669396315,35.63028590308346,15.43255347887442,44.60680203977479,33.125300732909025,32.62874531813473,-13.898892166903325,-2.5232317641096684,-3.844364356954331,10.724654087310103,7.582738488914411,9.581559041355757,12.29894348893478,13.451066944474897,10.65678865591582,0.8903573498476506,-0.33547273628812946,-1.0216512475319814
3343,2018-02-28,28.732091669396315,35.65475968531301,15.432400038377915,44.66142884164901,33.16061279858289,32.60654023428823,-13.981565142294357,-2.529485693185968,-3.8537540973041704,11.257788023994173,7.5485559791698735,9.165447603085447,12.149862017693255,13.487517471530555,11.221824220472792,1.0570956084651761,-0.0998203352822109,-1.546463113272712
3344,2018-03-01,28.732091669396315,35.67116459644824,15.431628111838824,44.55750503278972,33.165220738463546,32.59702526776804,-13.815510557964274,-2.575707014114497,-3.863232841258714,11.007120549661101,7.677400430514807,9.156306483483696,12.361275628634933,13.436303665518455,10.821596630217067,0.8658391883780567,-0.3243460568233724,-1.2909841813155656
3345,2018-03-02,28.732091669396315,35.662810888578065,15.431628111838824,44.63115281261084,33.172191462179306,32.62583627033599,-13.913123386831275,-2.540842282118304,-3.8537540973041704,10.914488284142575,7.500529485395295,9.4407375520017,12.180329105909388,13.520691074687624,10.566510521040522,0.8633118070832684,-0.16016875215282134,-1.3664917338237108
3346,2018-03-03,28.732091669396315,35.699052876243115,15.431628111838824,44.674142430172935,33.19311412066556,32.654828965918114,-13.78595175572273,-2.615926912226404,-3.8537540973041704,10.83184518562842,7.195937226475569,9.49137540170617,12.083023267001263,13.42019130614739,10.465699966318816,0.8919980393051105,-0.42924563677356775,-1.241328590869705
3347,2018-03-04,28.732091669396315,35.68305156331128,15.43776735627804,44.63266509554099,33.16632815252376,32.59531916179021,-13.946758844574228,-2.6091102532473065,-3.868006120011372,10.687389096364537,7.267525427828172,9.18471482433721,11.983447709711697,13.374274738596439,10.361861316299695,0.8569652657893402,-0.3065251602532608,-1.2517634681622845
3348,2018-03-05,28.8046114315898,35.681477660735816,15.43981974284031,44.66599710953722,33.17020767025693,32.68584995180171,-13.943343929474159,-2.577021938695806,-3.8490482062667577,10.851761330263335,7.502186486602924,9.298900548955663,12.212496965326057,13.531496417086043,10.533322126884308,0.9368773654825434,-0.320205264157341,-1.3318061758358208
3349,2018-03-06,28.822092854855672,35.67609997275489,15.43981974284031,44.64815282035143,33.17259993830644,32.719821074480805,-13.927560061772898,-2.6283152330833564,-3.9322257127456655,10.826356599770406,7.736307096548285,9.530538036104643,12.23495160508055,13.476662902267773,10.512410377841734,0.6926470555182631,-0.5041810810473222,-1.3547956940605197
3350,2018-03-07,28.822092854855672,35.70012841489024,15.47267864440525,44.7200590896481,33.20471988373476,32.70533545360996,-14.052499516100537,-2.703062659591171,-3.989984546897858,10.721525780211834,7.594381242551817,9.482426456803408,12.272894495387535,13.571854302308841,10.559192437620203,0.530039842689795,-0.49593701127224005,-1.448169764837978
3351,2018-03-08,28.822092854855672,35.71368978132027,15.510339251598397,44.682040192899564,33.20142968209743,32.72328429768638,-14.053767747088532,-2.7806208939370456,-4.110473944151984,10.826853198082246,7.493873886783559,9.73317361486645,12.187195589760485,13.444648305560623,10.51341615434514,0.56815069038526,-0.5464528014091419,-0.9545119446943529
3352,2018-03-09,28.822092854855672,35.68804502880861,15.510339251598397,44.70218762302773,33.178173191827355,32.664965113438136,-14.261797660592693,-2.831914188324596,-4.154094566627875,10.903181493116058,7.560080465021827,9.439863530254431,12.196194012106684,13.384816868660222,10.594206788021406,0.4517123592734841,-0.6367668471238376,-1.5417792639602856
3353,2018-03-10,28.822092854855672,35.691477384700875,15.510361287037627,44.59978682615075,33.18830254291846,32.68915777556042,-14.160821743252692,-2.7985221042662856,-4.028556821684098,10.518592107258032,7.24422751560335,9.285633356011614,11.958175229749735,13.29020899487658,10.341452118734878,0.870037347356693,-0.7194911558995473,-1.4354846053106625
3354,2018-03-11,28.822092854855672,35.685826833552085,15.523496131173834,44.557031239993314,33.183609963144235,32.698707285287796,-14.052499516100537,-2.831914188324596,-4.086376392572924,10.758753582572508,7.136483208590247,9.643809676493944,11.92325207016192,13.31940768728952,10.260567414484496,0.8679404709331084,-0.8746690571833357,-1.374365790254617
3355,2018-03-12,28.822092854855672,35.699104893739175,15.523496131173834,44.74050741232215,33.19063101860491,32.73623412011661,-14.146796267898187,-2.8067661740413676,-4.110473944151984,10.841891964655394,7.365180126021013,9.619930294661296,12.145435836139471,13.426766864500037,10.314901597246703,0.5193888544264785,-0.6124892775424908,-1.305636458102436
3356,2018-03-13,28.822092854855672,35.694615780785995,15.523496131173834,44.74811306715793,33.18838443686558,32.74921157778614,-14.190931544724062,-2.8473122684357177,-4.092346559559427,11.22357533541775,7.906547232368036,10.044856897998653,12.185778097260709,13.457539059576252,10.350254540001398,1.0434518774908341,-0.9441759353636907,-1.4524341636244356
3357,2018-03-14,28.822092854855672,35.68162819727209,15.54008801510934,44.64020263643042,33.178035329635144,32.7220971698396,-14.228000281009402,-2.8806194664534863,-4.240527072400182,10.773901871142757,7.550661243105336,10.282437554988537,12.159494532969592,13.416819454392911,10.414153163500753,0.5335651107354802,-0.8794767587514388,-1.546463113272712
3358,2018-03-15,28.822092854855672,35.689640991783875,15.551047410651591,44.59250348649602,33.190009869258695,32.70568804431738,-14.25867753325645,-2.9897502018764435,-4.254513314374922,11.248530139293637,7.4570320891223805,9.705707120679628,12.235835310485449,13.39167422761074,10.482653835144635,0.3681093215643955,-1.016111067156366,-1.5945492999403497
3359,2018-03-16,28.822092854855672,35.72460918785286,15.551047410651591,44.64140554901108,33.22472521875397,32.76749556793561,-14.208553146073882,-3.0118616554838744,-4.179902450583747,10.74911974074705,7.164720378771857,9.514289416891836,12.137916923535784,13.391755198342919,10.359677460135904,0.2791457414294946,-0.9364934391916745,-1.6245515502441485
3360,2018-03-17,28.822092854855672,35.72098270183976,15.55359987522775,44.692368257477796,33.218042146292156,32.77012274817128,-14.336386517583765,-3.061872076058536,-4.29768548624013,11.755455870884619,7.106606137727303,9.37203396097417,11.94695859339545,13.293291946549378,10.233438572167076,0.12133228516752496,-1.1776554960085626,-1.5896352851379207
3361,2018-03-18,28.849399102366615,35.72220649886752,15.568364770943953,44.65302694758827,33.209958727541704,32.712456840770166,-14.333025169881061,-3.1941832122778293,-4.350527967614511,11.236354765273157,7.6638772587034705,9.386308454797962,12.009144936346857,13.43566056364065,10.404262840448617,0.17142911562753102,-1.3093333199837622,-1.7719568419318752
3362,2018-03-19,28.873024230310598,35.72882581977679,15.568364770943953,44.74259565685496,33.213891111950055,32.75043048259834,-14.311447569236513,-3.1349943408874985,-4.29768548624013,10.97090152903382,7.488293515159428,9.516500665673737,12.161979682219549,13.464378793607393,10.342548610072807,0.2963940130538024,-1.241328590869705,-1.5606477482646683
3363,2018-03-20,28.873024230310598,35.72705793764694,15.568364770943953,44.62927156894379,33.218562116450876,32.731965133895955,-14.360237733405945,-3.123565645063876,-4.283086686818978,10.806652517191354,7.360739903058278,9.475776835480644,12.18096507185536,13.402705075102473,10.379224713629624,0.3293037471426003,-1.1647520911726548,-1.6094379124341003
3364,2018-03-21,28.873024230310598,35.72089593246329,15.563109653981673,44.64665884209635,33.205526939713366,32.73321121197789,-14.160821743252692,-3.0661547378505367,-4.173387769562553,10.668862367092954,7.2813856635702825,9.469391461628812,12.179184374244462,13.455790983839316,10.33182247473504,0.36046774217742855,-1.018877320649256,-1.5606477482646683
3365,2018-03-22,28.873024230310598,35.70984739405531,15.55969472477943,44.66250463728168,33.20347024017081,32.7718857954155,-14.260236380025741,-3.0966581921439515,-4.199705077879927,10.867710938165587,7.22402480828583,9.490544554572004,12.128348913619364,13.33659210953805,10.203443985863297,0.27763173659827955,-0.9728610833625494,-1.5324768712979722
3366,2018-03-23,28.873024230310598,35.72794373089794,15.55969472477943,44.57023604948397,33.208157392976574,32.79830670187415,-14.26964083805372,-3.151217176394386,-4.247495741716276,10.748518559837908,7.355641102974253,9.509036565691064,12.09896059683354,13.42557868212409,10.232935174220376,0.2223432311434407,-1.0555527992076628,-1.6144504542576446
3367,2018-03-24,28.873024230310598,35.707769170871096,15.58070032480403,44.71663603231392,33.201540151348254,32.85921187225554,-14.223478796290557,-3.1190304898984844,-4.305065593537753,10.699439485571743,6.957497370876951,9.970632050165458,11.963561497280354,13.326451318335735,10.185880663054299,0.208638865111328,-1.0966142860054366,-1.7147984280919266
3368,2018-03-25,28.873024230310598,35.72190396367982,15.627629525550825,44.659774211717355,33.20626949135761,32.84062174704665,-14.346538889047784,-3.165335057940171,-4.290359446148058,10.849278832527904,6.892606107545853,9.672311829524654,11.814059157345177,13.173763466089165,10.056723528434986,0.24764102291459714,-1.1026203100656484,-1.579879110192556
3369,2018-03-26,28.873024230310598,35.74278164135875,15.627629525550825,44.663353622736814,33.23303684052283,32.86955198747505,-14.280725670478212,-3.2213789550863194,-4.406319327242926,11.206019797550688,7.351799869057777,9.989206427938665,12.1426002225746,13.348087595930586,10.267783383606222,0.16889853646181388,-1.058430499035278,-1.6194882482876019
3370,2018-03-27,28.873024230310598,35.72496780789995,15.627702521440144,44.688980382020524,33.20993817758191,32.802205597565084,-14.324670902411203,-3.286084574561651,-4.390058806371146,10.730859635187304,7.587817219993427,9.495293724856706,12.138398546937006,13.27775043545808,10.29228112635632,0.16126814759612232,-1.2517634681622845,-1.725971728690052
3371,2018-03-28,28.873024230310598,35.719982869985316,15.671407374120287,44.692024437440125,33.20837929336593,32.911052317979674,-14.452277405088111,-3.3049785239216125,-4.61421093064024,10.86128484456201,7.5595594960077,9.728717411895008,12.086083428043338,13.270538524961228,10.263292592608767,0.07510747248680548,-1.2517634681622845,-1.820158943749753
3372,2018-03-29,28.873024230310598,35.69675494740789,15.671407374120287,44.63962984658386,33.19086009514425,32.872828981736696,-14.331348723553809,-3.3696987146027846,-4.636660853079462,10.408586811928672,7.5126175446745105,9.872306435052554,12.16659870031636,13.277096173483327,10.350925992121715,0.06578774053800315,-1.287354413264987,-1.8018098050815563
3373,2018-03-30,28.873024230310598,35.70565502731781,15.671407374120287,44.77137393750541,33.20248052617927,32.865699738820275,-14.48885511122804,-3.448288989196006,-4.669175515964004,10.769326740914185,7.254177846456518,9.770013301136158,12.132307691462097,13.359198371688766,10.291263797773208,-0.04290750101127655,-1.5371172508544744,-1.9310215365615626
3374,2018-03-31,28.873024230310598,35.69850749506685,15.698805363960398,44.648103674657825,33.18858613491441,32.94969995607878,-14.585538782860176,-3.40822199659912,-4.718338884093729,10.65603507637752,6.942156705699469,9.508739807769159,11.908266160407198,13.278334114208288,10.074326772221049,-0.05129329438755058,-1.6450650900772514,-1.9449106487222299
3375,2018-04-01,28.882150992420495,35.71423188846612,15.716252226628926,44.67774832476431,33.19010213672714,32.90522620012808,-14.411531027793497,-3.4769990950784373,-4.712755396668029,10.654785709738103,6.7917190916973365,9.551515816867964,11.812785583094708,13.208799755780603,10.020692643436833,-0.0779615414697118,-1.7372712839439852,-2.0249533563957662
3376,2018-04-02,28.886939259591013,35.70126414981492,15.716252226628926,44.76173939033386,33.19077653083276,32.96790077318564,-14.504665717254682,-3.448288989196006,-4.780714758503022,11.012248172256053,6.833604844388437,9.677402178300998,12.031850202192834,13.30219015816415,10.105938480625248,-0.11428914640212766,-1.6144504542576446,-1.7372712839439852
3377,2018-04-03,28.886939259591013,35.67991126080713,15.719992427555278,44.7688088123134,33.167704784302416,32.87668336946852,-14.420646861201506,-3.3784578946926658,-4.631514161327694,10.789690142092997,6.948897222313312,9.403684292051873,12.199833220740155,13.378437128784958,10.27900878427122,-0.07364654016829848,-1.575036485716768,-1.6873994539038122
3378,2018-04-04,28.886939259591013,35.694708022384305,15.732819272069982,44.719250690956464,33.176943787480276,32.94849665102324,-14.504665717254682,-3.4295968561838532,-4.69838256771027,10.902132165417855,6.886765527332588,9.542661146046344,12.13114972601242,13.350997428302072,10.18236850853484,-0.05024121643674679,-1.7372712839439852,-1.8773173575897015
3379,2018-04-05,28.886939259591013,35.686567946726704,15.732819272069982,44.7333617643349,33.182941299524984,32.9522744044626,-14.508657738524219,-3.4265151896464454,-4.706096104578052,10.56684540428532,6.559132117976938,9.45985317831046,12.109980159804351,13.452919577310496,10.197946609266932,-0.09101939838716855,-1.324258970200438,-1.9805015938249322
3380,2018-04-06,28.886939259591013,35.71933712441436,15.732819272069982,44.712979119500794,33.207769879755716,32.98692842965081,-14.618472604531426,-3.4966075664668135,-4.783101394480753,10.787358393154172,6.630368032493715,9.847657667575458,12.059606530325173,13.38161665391689,10.161727940887767,0.288181947493432,-1.5945492999403497,-1.8773173575897015
3381,2018-04-07,28.886939259591013,35.71307895032652,15.783671315954408,44.81389479280448,33.1909139705658,32.98206659144828,-14.426156517012476,-3.470547459796949,-4.866534950122499,10.410425629574926,6.4505525672693835,9.26302769425519,11.947683967934228,13.191637542657812,10.024996969933325,0.19556678354397525,-1.7486999797676082,-1.9105430052180221
3382,2018-04-08,28.886939259591013,35.69922766748678,15.788607349786671,44.788838473103645,33.18382037004899,32.93211517957384,-14.498707407671052,-3.414282621210811,-4.750195958038349,10.519483673907658,6.720214123754018,9.21283725217477,11.83771544324589,13.29754785909434,9.932609366108146,0.06391332574365285,-1.6713133161521878,-1.9379419794061366
3383,2018-04-09,28.886939259591013,35.666612238794244,15.788607349786671,44.79055049620638,33.15096823892161,32.966561510152786,-14.605168638905063,-3.3610155920293234,-4.823326195791262,10.76525873863448,6.9411900550683745,9.29605924737872,12.080600121389411,13.320884673653019,10.137927063592189,-0.12897038129696006,-1.5896352851379207,-1.851509473633829
3384,2018-04-10,28.886939259591013,35.68167934439053,15.79078059904985,44.71825939164903,33.17589906428675,32.9959045563362,-14.440999090050404,-3.3696987146027846,-4.834583350315897,10.444328185145217,6.795395883761683,9.033125752550372,12.134850505354908,13.255823767508232,10.18108140962911,-0.1743533871447778,-1.575036485716768,-1.9241486572738007
3385,2018-04-11,28.886939259591013,35.685103571594546,15.794045401002188,44.80040292751478,33.16623928828634,32.90865637192431,-14.524787120454103,-3.341043458842408,-4.902229420252469,10.545262488223594,6.931471805599453,9.448648359810164,12.11771672868817,13.319741020352266,10.216618049441497,-0.1519863569978817,-1.491654876777717,-1.9449106487222299
3386,2018-04-12,28.886939259591013,35.68029286136991,15.794045401002188,44.77536428450196,33.16081639119961,32.9401158385044,-14.475222962437982,-3.259697819388456,-4.695094893516078,11.218608094201494,7.295735072749282,10.117872862176439,12.258309244865682,13.448216573921886,10.392650219665859,0.2199384203652614,-1.4024237430497744,-1.9449106487222299
3387,2018-04-13,28.886939259591013,35.66564769425687,15.794045401002188,44.76672212067133,33.17155956619622,32.992602112856915,-14.313090954980243,-3.1326981286271485,-4.729600264366269,10.73491732089608,7.338238150065589,9.858803944909488,12.288191657729318,13.501270935005943,10.39393698454929,0.29341560429954144,-1.1841701770297564,-1.9449106487222299
3388,2018-04-14,28.965018607670295,35.68054874189659,15.782370015561039,44.856716376429446,33.17272580193992,33.01466753616969,-14.59203934746327,-3.167707538293801,-4.757156542985973,10.443250426196716,6.678798614216135,9.812522917162035,11.993535150628189,13.323159883133854,10.108792945720458,0.16466662155523393,-1.3470736479666092,-1.7897614665653818
3389,2018-04-15,28.97631557582612,35.682192159157026,15.780625256343122,44.7653752736844,33.17259101386836,32.99867939257563,-14.301643569139893,-3.128121461599737,-4.652261793521942,10.47734431190475,6.8903262724180845,10.043814552627406,12.066051669608722,13.33745056318022,10.145688355383795,0.14149956227369942,-1.4024237430497744,-1.8140050781753747
3390,2018-04-16,28.97631557582612,35.674592080952245,15.780625256343122,44.80815304883519,33.17624092978755,32.99531563120105,-14.502675666846672,-3.1349943408874985,-4.7525107738868,10.937507985311061,6.982862751468942,9.887358170606245,12.185691350838306,13.406642666951544,10.192381390503432,0.0620353909194527,-1.3586791940869172,-1.8325814637483102
3391,2018-04-17,28.97631557582612,35.6807021750372,15.79231052320763,44.818527081181514,33.17510161639992,32.95005024674332,-14.38114441822526,-3.1419147837320724,-4.6356293934728,10.770167783856948,6.906259160354599,9.942034962148368,12.214328472214797,13.518213071901616,10.309619105187453,0.045928931888399735,-1.3943265328171548,-1.720369473141382
3392,2018-04-18,28.97631557582612,35.663107948875705,15.804672022634135,44.8655202919373,33.149641495029584,33.00484289562944,-14.43913167587561,-3.1100214199561185,-4.630487993972381,10.71194805485153,7.155396301896734,9.572410734431823,12.2089684486422,13.463528869168233,10.260112495224819,0.01980262729617973,-1.1744140020843916,-1.5896352851379207
3393,2018-04-19,28.97631557582612,35.669649627045786,15.804672022634135,44.914775160522005,33.17818030203507,33.07968326646052,-14.361963359373416,-3.061872076058536,-4.642872053172103,10.836084610684592,7.10002716662926,9.906981441790384,12.270665852672439,13.610106232086267,10.317615033722944,0.06672363204290813,-1.2140231401794375,-1.5371172508544744
3394,2018-04-20,28.97631557582612,35.66049033149642,15.813338898975118,44.91625289032561,33.153491792518494,33.01694795656602,-14.594215626885866,-2.9759296462578115,-4.595219855134923,11.036533473522127,7.333023014386481,9.558458813231795,12.243561089941165,13.63185210792665,10.42088155718015,0.16805358499624976,-1.1615520884419839,-1.8018098050815563
3395,2018-04-21,28.97631557582612,35.69195452414257,15.857778649417241,44.75641130728515,33.19108605636687,33.09799837590051,-14.247833120242321,-2.9818293683849997,-4.630487993972381,10.634893445213164,7.227662498728654,9.722565016655881,12.174664534370493,13.522620279656868,10.22662122471816,0.2569650997897204,-1.2658482080440236,-1.760260802168684
3396,2018-04-22,28.97631557582612,35.685142213284685,15.857778649417241,44.87184795955704,33.178717407948994,33.114949234624596,-14.349946047369398,-2.95075890791126,-4.595219855134923,10.606857304116247,6.954638864880987,9.759617182116425,12.053562286307848,13.526304658410817,10.180209784751566,0.12044615307586706,-1.2140231401794375,-1.7778565640590636
3397,2018-04-23,28.97631557582612,35.696047679680575,15.857778649417241,44.851345617978076,33.19478514026919,33.10931369444445,-14.36715817625052,-2.933696882634538,-4.654360430178863,10.673919795805615,7.80954132465341,10.075085145967106,12.329174842664157,13.59594808692121,10.292382802315128,0.13976194237515863,-1.1679623668029029,-1.6873994539038122
3398,2018-04-24,28.97631557582612,35.68046916445675,15.934299968174342,44.81981551520517,33.174633221984614,33.196413835807675,-14.237105048002322,-2.8268337370921772,-4.6356293934728,11.080263862173592,7.739359202689098,10.063478288845069,12.446403642827027,13.612520062734982,10.517293862410662,0.8746350566053226,-0.9063404010209869,-1.6554818509355071
3399,2018-04-25,28.97631557582612,35.679587678654855,15.940974747293868,44.76603258384069,33.18326722608198,33.100653006571065,-14.424316590090468,-2.871746293773,-4.784296851885527,11.356762762382015,7.617759576608505,10.142346960290341,12.269197668149237,13.591133746497283,10.434674471043987,1.3800247481062953,-1.0023934309275668,-1.7778565640590636
3400,2018-04-26,28.97631557582612,35.70603784014908,15.940974747293868,44.69440590719389,33.21961336842897,33.07778534326058,-14.274376442799554,-2.9095545773129388,-4.692909100296098,10.686109739523676,7.385851078125209,9.729312720877942,12.285766061439213,13.584678777813801,10.284250048003921,1.021011042644558,-0.9969586349416099,-1.7778565640590636
3401,2018-04-27,29.00310428050763,35.6869040699239,15.938592598446855,44.704290094761255,33.183514697009876,33.10319239081563,-14.246293474056728,-2.8251459729784574,-4.673449026741386,11.113864804535059,7.513709247839705,9.824281994355154,12.259504401777418,13.546949835040031,10.350542360403455,0.8891250638013855,-0.8580218237501793,-1.8078888511579385
3402,2018-04-28,29.022815125262444,35.67944396308326,15.935261762945137,44.723041033662895,33.16928474410731,33.1484576423779,-14.372380120231671,-2.7822350992915865,-4.671309988492636,11.330023739911208,7.357556200910353,9.608109273449877,12.223681692216031,13.561032416129402,10.269726614143455,0.6450068052320104,-0.791863153499103,-1.7957674906255938
3403,2018-04-29,29.022815125262444,35.6990573722476,15.935261762945137,44.881639275034296,33.2130824641066,33.179058120216794,-14.316385850877097,-2.7887181041696647,-4.722828229456324,11.334540150997793,7.31455283232408,9.933386102881991,12.10426137938349,13.536657395729312,10.287150034683448,0.592774206413158,-0.7052197617942145,-1.731605546408308
3404,2018-04-30,29.022815125262444,35.70077515373527,15.94679094519156,44.8357781532566,33.20752063175213,33.210354269851074,-14.293546358907275,-2.8067661740413676,-4.687465428714922,10.87050942081664,7.4770384723196965,9.750627705891793,12.278170026370557,13.564652739706856,10.366781220256765,0.4631048875545789,-0.6991652528855083,-1.7486999797676082
3405,2018-05-01,29.022815125262444,35.67467564475887,16.01342378701435,44.90163324752156,33.178000129117166,33.242849201927854,-14.3758766272904,-2.8699810682484306,-4.825816857103714,10.738871870516558,7.459914766241105,9.856395945002278,12.20507715018907,13.478412725698906,10.300147340682555,0.3583735005743139,-0.8915981192837836,-1.8078888511579385
3406,2018-05-02,29.022815125262444,35.673827686323826,16.01342378701435,44.8616711156909,33.199222153046165,33.202673008080126,-14.437267742437546,-2.8404393891479556,-4.8652370914068985,10.742141014683131,7.741533589281828,9.601638940166769,12.265077132106578,13.576900514716149,10.399646139258715,0.514618422004687,-0.8891620644859025,-1.7372712839439852
3407,2018-05-03,29.022815125262444,35.69080130877447,16.01342378701435,44.83571771001152,33.20304468235542,33.15443355015555,-14.309806879779055,-2.772588722239781,-4.707202911553243,10.926082354780322,7.827639546366422,9.880986287189614,12.338722399625638,13.640664192182637,10.502900810345617,0.4824261492442928,-0.6971552019574841,-1.6450650900772514
3408,2018-05-04,29.022815125262444,35.70280008791415,16.012961331938328,44.83401042460524,33.21440301497589,33.21027401445178,-14.365423570438312,-2.7257051363409306,-4.689639342614542,10.986072080127041,7.613324979540639,9.67363403969682,12.296511890660982,13.816036419674765,10.474523594701102,0.5533102353721461,-0.8509712657535126,-1.720369473141382
3409,2018-05-05,29.022815125262444,35.715027215854604,16.01272769082834,44.78889604372861,33.230648202644645,33.25616924616704,-14.155187925534435,-2.7135653817903203,-4.595219855134923,10.848909810916531,7.485491608030754,10.022736180354121,12.218702551430196,13.578852343605345,10.410305154904579,0.4472466421231194,-0.8209805520698302,-1.575036485716768
3410,2018-05-06,29.022815125262444,35.72417237438279,16.01272769082834,44.89467704520801,33.232349332769424,33.29561541506714,-14.43913167587561,-2.752002088631393,-4.655411402424838,11.02677619349981,7.468513271496337,10.401926780651069,12.053061316396342,13.446290104321204,10.247431803996042,0.5653138090500605,-0.8209805520698302,-1.575036485716768
3411,2018-05-07,29.022815125262444,35.74108188384468,16.047774361800908,44.7735209907533,33.25314595592405,33.29897679657519,-14.257121112708791,-2.821778966430553,-4.779523573132869,11.048267522049246,7.931284761525891,9.867393944887889,12.230340777797617,13.579614791683094,10.344995251991222,0.4953058121079539,-0.8722738464573808,-1.5994875815809322
3412,2018-05-08,29.022815125262444,35.74581506425867,16.093680102482143,44.80217784359766,33.24296822723263,33.29323292293258,-14.370636440626845,-2.803460385906868,-4.797542078635548,10.713105797383161,7.566311014772463,9.736488011839958,12.290740027508681,13.617179124294545,10.35035048934022,0.37980536132758674,-0.791863153499103,-1.6554818509355071
3413,2018-05-09,29.022815125262444,35.72308594565687,16.093680102482143,44.86861762557856,33.2297921245017,33.26746976389845,-14.309806879779055,-2.8067661740413676,-4.797542078635548,10.764265574480024,7.59488438721652,9.789198406134,12.237663362616377,13.63053789007876,10.344930943309528,0.3089542077273207,-0.7657178733947807,-1.720369473141382
3414,2018-05-10,29.022815125262444,35.7265477756661,16.093904285222752,44.924690784747725,33.22960451115143,33.33730927589583,-14.397116363791312,-2.7598699498320065,-4.8523503151305425,10.88773595359351,7.547501682814967,9.627075072342578,12.249165659332888,13.658654388264276,10.364671149400635,0.17227122094045313,-0.42924563677356775,-1.6928195213731514
3415,2018-05-11,29.051263475679892,35.72820755404568,16.115774459075638,44.74886623115358,33.2403153283741,33.28601516722394,-14.465598249063772,-2.8421531856256905,-4.884884088790695,10.885640928509986,7.528869256642251,9.67363403969682,12.271378060029845,13.624469900042662,10.430639178900892,0.45615822242368254,-0.49265831981054176,-1.8904754421672127
3416,2018-05-12,29.052653294865475,35.75282291153062,16.115774459075638,44.87164491347308,33.261753064838366,33.32947277673247,-14.370636440626845,-2.9374633654300153,-5.001180135325501,10.74645461999144,7.220373836723949,8.967886572127473,12.111151889890415,13.577871198248683,10.270766079259051,0.27535642276114397,-0.8580218237501793,-1.9173226922034008
3417,2018-05-13,29.052653294865475,35.761672082899736,16.115774459075638,44.947996193908494,33.259933149103894,33.35721753590246,-14.54118093022978,-2.8895720777256004,-4.923998987436709,10.710655143391888,6.9985096422506015,9.364691031806107,11.974430583961066,13.544277784263533,10.206329136745731,0.23111172096338664,-0.7298111649315367,-1.9105430052180221
3418,2018-05-14,29.052653294865475,35.739391036766314,16.14449003422742,44.73352590840492,33.240439116599504,33.33418814586853,-14.42984655809993,-2.83702058239917,-4.992304337411532,10.863297438323778,7.5745584842024805,9.569901147893372,12.252789232752697,13.594427382616983,10.376393216801882,0.3688011237365729,-0.5141645250315053,-1.7897614665653818
3419,2018-05-15,29.052653294865475,35.72131127792558,16.159329912484854,44.87001732430832,33.22740778955654,33.310283430424235,-14.459867574354787,-2.8067661740413676,-4.956147108812186,10.667512493729511,7.51425465281641,10.007126587295614,12.276684871820773,13.566035864903677,10.361861316299695,0.4219944100593749,-0.46840490788203853,-1.7957674906255938
3420,2018-05-16,29.052653294865475,35.72855245574185,16.159329912484854,44.94989661936816,33.228751802969136,33.38020396487996,-14.38467175874323,-2.8507665033038054,-4.995254192057954,10.731777327038367,7.284134806195205,9.898575508175107,12.246657812008882,13.601397359998224,10.355008932402978,0.2530906276821619,-0.4812668215244463,-1.8971199848858813
3421,2018-05-17,29.052653294865475,35.726901984182334,16.16394024309156,44.97986887650861,33.2391689658708,33.3737007026736,-14.699818243985378,-2.833613424077556,-5.034415822761659,10.719714825653304,7.266128779556451,9.5682245844549,12.168116332685814,13.63609796602642,10.343772679288913,0.845438990902204,-0.41248972304512876,-1.8451602459551701
3422,2018-05-18,29.052653294865475,35.71330819764426,16.17970519934001,44.73688909679181,33.231527414113174,33.39037218190331,-14.360237733405945,-2.864704011147587,-5.088056441064841,10.670071051169256,7.213031659834869,9.539068413863964,12.261261342974056,13.631384574170669,10.322691186754806,0.9906558138294619,-0.4942963218147801,-1.8773173575897015
3423,2018-05-19,29.052653294865475,35.71749653645907,16.17970519934001,44.876530341228815,33.23640043350636,33.31569696973679,-14.461774152625368,-2.8524981054680834,-5.086437007512537,10.48508845835116,6.90975328164481,9.488653694423864,12.061740274640254,13.64861500618865,10.188516107522345,0.4054651081081644,-0.6051363032372319,-1.8904754421672127
3424,2018-05-20,29.052653294865475,35.735109447705376,16.17970519934001,44.91829981539088,33.25059681649864,33.346616629556905,-14.55995103291177,-2.8490378944031876,-4.964706362207856,10.56206916790876,7.0587581525186645,9.329455852866344,11.973629738932216,13.563559784401505,10.182481996590344,0.27838902554018824,-0.5923972774598022,-1.9379419794061366
